checkpoint,episode,total_timesteps,episode_reward,episode_length,outcome,min_range_m,final_time_s,legacy_episode_reward
1,1,7220,315.90435791015625,1805,miss,1604.9145354812338,36.100000000000044,-114.10025010590296
1,2,7312,361.15948486328125,1828,miss,1162.7008035857061,36.560000000000116,-96.43610601417699
1,3,7596,353.3076171875,1899,miss,295.3556388869841,37.98000000000034,-123.24476083090155
1,4,9000,416.8883361816406,2250,timeout,1629.0342424833475,45.000000000001435,-100.79059521079708
1,5,15568,393.29345703125,2087,miss,1578.4364277202533,41.740000000000926,-98.27532348661325
1,6,15580,305.47247314453125,1645,miss,1520.7608163797336,32.899999999999544,-88.93401488553555
1,7,15796,401.1822509765625,2121,miss,913.8633045832538,42.42000000000103,-83.33514984618913
1,8,16396,421.3161926269531,2200,miss,982.1329621256534,44.00000000000128,-134.1689361202202
1,9,22776,347.3954162597656,1799,miss,1429.1569241390514,35.980000000000025,-95.09819748013672
1,10,22928,337.52825927734375,1783,miss,1640.2782240832732,35.659999999999975,-105.72316084982036
1,11,23168,369.645263671875,1900,miss,1428.5167075098923,38.00000000000034,-137.13603638041974
1,12,24612,404.64404296875,2054,miss,1989.8215530605712,41.08000000000082,-120.14029982367143
1,13,31776,423.42095947265625,2250,timeout,356.4070445158961,45.000000000001435,-99.72480054990316
1,14,31780,409.197265625,2153,miss,462.9990173627991,43.06000000000113,-105.16050596803989
1,15,31928,427.0545959472656,2250,timeout,522.657731513496,45.000000000001435,-144.28897506832038
1,16,33340,420.3782958984375,2182,miss,2230.7969627537227,43.64000000000122,-113.36702010510238
1,17,38780,315.7414855957031,1713,miss,1665.0449301052129,34.259999999999756,-88.90761514780756
1,18,39816,382.765869140625,2010,miss,1093.337207833263,40.200000000000685,-104.87441106113248
1,19,40776,370.8684997558594,1859,miss,1480.9317178454332,37.18000000000021,-99.54206782818666
1,20,40780,439.8984680175781,2250,timeout,1844.1931674849475,45.000000000001435,-129.61303034294113
1,21,46148,318.2431640625,1842,miss,763.2427104295564,36.84000000000016,-70.40239379760853
1,22,47232,362.5340270996094,1854,miss,612.6069437125607,37.0800000000002,-114.83616343978463
1,23,47916,305.796875,1785,miss,2056.5994607217967,35.69999999999998,-71.93109005280684
1,24,49040,378.4374694824219,2065,miss,1106.0175532551734,41.30000000000086,-120.7217482001078
1,25,55148,415.8074035644531,2250,timeout,1081.364588706962,45.000000000001435,-119.9073747755113
1,26,55648,386.8177490234375,2104,miss,354.462103705071,42.08000000000098,-132.4700850848145
1,27,55724,337.16656494140625,1952,miss,240.46105750838964,39.040000000000504,-108.29163252298233
1,28,58040,326.38037109375,2250,timeout,18.882547866978108,45.000000000001435,-80.97394868147327
1,29,62284,279.8714599609375,1640,miss,2298.405133242837,32.79999999999953,-70.42456803987332
1,30,63716,402.73663330078125,2142,miss,1138.2744186639666,42.8400000000011,-86.02640915637133
1,31,64648,426.6712646484375,2250,timeout,553.0117698598895,45.000000000001435,-136.757303972417
1,32,66912,402.52899169921875,2218,miss,405.6728459015264,44.360000000001335,-130.33955046339463
1,33,69964,339.51422119140625,1920,miss,768.694668623422,38.400000000000404,-66.67915127811139
1,34,72716,447.227783203125,2250,timeout,1077.2066681736899,45.000000000001435,-113.5687171087105
1,35,72804,373.59552001953125,2039,miss,342.21198771403397,40.780000000000776,-120.25496551779212
1,36,75912,403.220703125,2250,timeout,338.82955485247567,45.000000000001435,-99.84108883229695
1,37,78964,450.7006530761719,2250,timeout,1199.9181221918075,45.000000000001435,-84.4373068459618
1,38,81196,337.29925537109375,2098,miss,178.26427016032852,41.96000000000096,-73.26351577913212
1,39,81716,417.6448669433594,2250,timeout,840.3064369872278,45.000000000001435,-114.13179674896861
1,40,84912,403.1567687988281,2250,timeout,245.02748783289024,45.000000000001435,-65.82103318902202
1,41,87964,431.0843505859375,2250,timeout,267.1296753018215,45.000000000001435,-127.31544771206153
1,42,89576,399.16015625,2095,miss,1741.6522260846316,41.90000000000095,-85.31250360239811
1,43,90716,436.03973388671875,2250,timeout,2168.033085437893,45.000000000001435,-76.58309713852007
1,44,93912,433.29852294921875,2250,timeout,952.8751666351803,45.000000000001435,-115.851367391026
1,45,96964,408.7580871582031,2250,timeout,233.3413360623041,45.000000000001435,-133.57814750054797
1,46,98532,372.9671630859375,2239,miss,75.4103740845125,44.7800000000014,-111.07794522386031
1,47,99716,395.49285888671875,2250,timeout,457.6100517958706,45.000000000001435,-115.51744095602629
1,48,102340,355.3695373535156,2107,miss,237.81309514170147,42.14000000000099,-78.43571605293248
1,49,104952,354.8370056152344,1997,miss,107.08826398859328,39.940000000000644,-123.18284228760825
1,50,107324,268.763427734375,1902,miss,151.4844532956076,38.04000000000035,-97.75483135148284
1,51,107532,338.3379821777344,2250,timeout,82.88743430004943,45.000000000001435,-81.0758707871433
1,52,111340,302.95623779296875,2250,timeout,8.109533886167364,45.000000000001435,-91.50802275141281
1,53,112640,284.0818176269531,1922,miss,345.25417425597044,38.44000000000041,-53.03554826678991
1,54,116324,357.26043701171875,2250,timeout,20.01983088932922,45.000000000001435,-92.77358057842301
1,55,116532,363.2357482910156,2250,timeout,107.21086349773857,45.000000000001435,-120.78770978324728
1,56,117800,263.30853271484375,1290,hit,3.5181005009617015,25.79999999999954,147.36984535081922
1,57,119352,354.4954833984375,2003,miss,450.98049584864236,40.06000000000066,-85.57292312676648
1,58,119948,222.12725830078125,906,hit,3.7930748279421223,18.119999999999703,164.08576391020154
1,59,125284,397.12432861328125,2188,miss,705.490831958224,43.76000000000124,-80.27935671862883
1,60,126360,313.0757751464844,2140,miss,32.190980540143656,42.80000000000109,-84.53945152995959
1,61,127228,277.4651794433594,1820,miss,28.536115417637067,36.40000000000009,-77.94895850964883
1,62,128352,368.86761474609375,2250,timeout,151.9498662449741,45.000000000001435,-88.41171627602913
1,63,130584,257.466552734375,1325,hit,4.68936103824417,26.499999999999524,157.03936857756577
1,64,134696,147.14215087890625,1586,miss,9.02871494850943,31.719999999999413,-58.56219760842494
1,65,135360,359.13482666015625,2250,timeout,228.55260136961482,45.000000000001435,-86.39968169232574
1,66,136228,326.6614074707031,2250,timeout,18.771056774265833,45.000000000001435,-89.44568585364813
