checkpoint,episode,total_timesteps,episode_reward,episode_length,outcome,min_range_m,final_time_s,legacy_episode_reward
7,1,1231888,167.13746643066406,772,hit,2.531053423573646,15.43999999999976,167.51276073386805
7,2,1234148,147.2388458251953,1337,hit,4.770574583901809,26.73999999999952,155.5774479965081
7,3,1234172,180.91993713378906,1343,hit,4.179271431124723,26.859999999999516,173.2280547099316
7,4,1237800,-1.4806785583496094,2250,timeout,6.4212036434489095,45.000000000001435,-97.0632049033089
7,5,1238000,143.046630859375,957,hit,3.8555049162329937,19.13999999999968,157.40609630889384
7,6,1240888,-0.31183624267578125,2250,timeout,10.831914697479544,45.000000000001435,-84.75392147589962
7,7,1243148,0.5416336059570312,2250,timeout,8.825324615374237,45.000000000001435,-73.63316357776178
7,8,1244132,165.78317260742188,811,hit,2.3494294699118647,16.219999999999743,170.24580893027394
7,9,1246780,-10.095077514648438,2195,miss,6.53510027551927,43.90000000000126,-88.92603089266501
7,10,1246800,-29.19378662109375,2250,timeout,8.042699721777572,45.000000000001435,-94.68050011384403
7,11,1249392,164.30821228027344,653,hit,4.27740779308712,13.05999999999981,158.06395275658002
7,12,1250808,114.42863464355469,1915,hit,4.971911729927039,38.30000000000039,144.9853048874345
7,13,1252036,0.37851715087890625,1976,miss,5.512266078880558,39.52000000000058,-79.03995735091895
7,14,1253312,163.22634887695312,980,hit,3.2795652333367027,19.59999999999967,175.0010143816968
7,15,1254440,163.9432830810547,908,hit,2.9407101940628766,18.1599999999997,175.42882151572798
7,16,1254752,154.7823028564453,679,hit,3.7646547317499324,13.5799999999998,161.05462970606885
7,17,1255800,-2.919200897216797,2250,timeout,9.435015789356237,45.000000000001435,-101.47083731010144
7,18,1257428,170.750732421875,669,hit,2.6444631695729677,13.379999999999804,159.12833323639603
7,19,1259848,176.894287109375,1012,hit,4.576844926673208,20.239999999999657,170.40411689967837
7,20,1260544,175.5524444580078,779,hit,0.8974756350719739,15.579999999999757,164.58857425441113
7,21,1262312,2.8948898315429688,2250,timeout,9.617483296529775,45.000000000001435,-103.80768533450103
7,22,1263440,6.547939300537109,2250,timeout,6.133974686507259,45.000000000001435,-61.35105852919035
7,23,1264016,160.61692810058594,868,hit,3.5541861044758476,17.35999999999972,171.02588387030593
7,24,1267036,152.27122497558594,755,hit,4.44159118461518,15.099999999999767,163.1480545596131
7,25,1268848,-14.270538330078125,2250,timeout,8.485753275345656,45.000000000001435,-84.63043655367997
7,26,1269556,168.56809997558594,1529,hit,4.847272553342831,30.579999999999437,166.8537188713484
7,27,1271312,-5.774116516113281,2250,timeout,5.061206792196495,45.000000000001435,-113.89691478662503
7,28,1272712,153.7353515625,789,hit,3.910983146260669,15.779999999999752,164.93307751442813
7,29,1274520,154.9443359375,1418,hit,4.160655733538324,28.359999999999484,166.55224660490165
7,30,1276036,-4.2911834716796875,2250,timeout,5.529462940019437,45.000000000001435,-91.5879329206807
7,31,1277004,171.70974731445312,1423,hit,4.365525092114457,28.459999999999482,172.75463272598904
