checkpoint,episode,total_timesteps,episode_reward,episode_length,outcome,min_range_m,final_time_s,legacy_episode_reward
7,1,1232076,178.24630737304688,819,hit,0.8472417922234952,16.37999999999974,170.15875713310874
7,2,1233888,178.5252685546875,1272,hit,2.0339613457980796,25.439999999999547,171.45293969180983
7,3,1234020,169.83848571777344,1305,hit,2.6115900143260617,26.099999999999532,165.2525554704036
7,4,1237344,173.52980041503906,864,hit,3.286074579423299,17.27999999999972,171.45632160188018
7,5,1237800,27.020875930786133,2250,timeout,5.419295195944468,45.000000000001435,-83.62397376957577
7,6,1240828,-40.64491653442383,2188,miss,12.551992887118585,43.76000000000124,-107.63968074988298
7,7,1242668,175.69053649902344,1217,hit,3.0029448349593926,24.33999999999957,163.43182242340413
7,8,1243020,-46.65019989013672,2250,timeout,8.750582075049417,45.000000000001435,-96.29219645599925
7,9,1243864,157.8826904296875,759,hit,3.0677564438659912,15.179999999999765,163.5098477202941
7,10,1246008,164.52374267578125,835,hit,3.444617579229216,16.699999999999733,168.26064812284068
7,11,1246260,174.84364318847656,810,hit,3.4041216250072046,16.199999999999743,168.88339446706766
7,12,1246344,-11.707191467285156,2250,timeout,6.607097307651457,45.000000000001435,-79.1134278624849
7,13,1247536,182.48443603515625,918,hit,3.3046109264795422,18.359999999999697,173.48433304329745
7,14,1249300,162.2416534423828,739,hit,2.2152706575455494,14.779999999999774,163.65672243849355
7,15,1249616,154.7264862060547,839,hit,4.5438597030843155,16.77999999999973,165.49281952904312
7,16,1252252,158.39031982421875,659,hit,3.588559120798283,13.179999999999808,159.3353170872101
7,17,1255008,7.429107666015625,2250,timeout,5.118280478880133,45.000000000001435,-49.89902980930504
7,18,1256408,171.2274169921875,1039,hit,3.598724147424919,20.779999999999646,160.42766200607744
7,19,1256536,-27.319259643554688,2250,timeout,5.158515422511712,45.000000000001435,-99.83919229331718
7,20,1258180,-16.353736877441406,2220,miss,5.7024325025911144,44.40000000000134,-79.05548222688967
7,21,1261144,163.90704345703125,741,hit,4.298906692978138,14.819999999999773,159.7197235737909
7,22,1261192,177.93142700195312,1164,hit,2.1947765728053135,23.279999999999593,163.8594545512222
7,23,1264008,13.97097396850586,2250,timeout,14.205529800290288,45.000000000001435,-64.65986758231548
7,24,1264128,170.2894287109375,746,hit,2.6909516808540173,14.91999999999977,156.28089328654988
7,25,1265408,-14.505149841308594,2250,timeout,5.291530723712781,45.000000000001435,-109.40439387704659
7,26,1266632,146.36180114746094,656,hit,4.793499062764014,13.11999999999981,160.47941897454908
7,27,1269428,161.05783081054688,699,hit,3.025685874288367,13.97999999999979,154.6287215720315
7,28,1269568,143.47732543945312,1040,hit,3.99765287699041,20.799999999999645,153.4252594662148
7,29,1270192,-17.692466735839844,2250,timeout,6.731372989271563,45.000000000001435,-67.65844693244479
7,30,1272136,152.02842712402344,677,hit,4.318938432391252,13.5399999999998,158.70709415561532
7,31,1272628,174.20947265625,765,hit,0.9043798793181916,15.299999999999763,164.8051626814415
7,32,1273128,-43.229026794433594,2250,timeout,7.022666960210577,45.000000000001435,-94.65564224715914
